406,-2.3122265423263,1.95199201064158,-1.60985073229769,3.9979055875468,-0.522187864667764,-1.42654531920595,-2.53738730624579,1.39165724829804,-2.77008927719433,-2.77227214465915,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.389724120274487,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.416955705037907,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.465211076182388,0.320198198514526,0.0445191674731724,0.177839798284401,0.261145002567677,-0.143275874698919,0,"1"
432,-2.14916431209815,0.128061810229598,-0.155948824275652,-0.0509802918521152,-0.646230553080938,-1.02798641704349,0.499062300150285,0.76907833948022,-0.479644352236651,-0.711914587503728,0.570784264587791,0.519426681513064,-1.28206366378901,1.08284437633676,-1.26265152826577,0.346261267525889,-0.121678746198859,0.148746108091318,-0.253664942510101,-0.348887167284126,0.154949845925977,0.370654754528035,0.52034729543031,0.555704830093844,-0.318997226200414,0.274310028417382,0.184558858517613,-0.296835580458097,102.13,"0"
472,-3.0435406239976,-3.15730712090228,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.270952836226548,-0.838586564582682,-0.414575448285725,-0.503140859566824,0.676501544635863,-1.69202893305906,2.00063483909015,0.666779695901966,0.599717413841732,1.72532100745514,0.283344830149495,2.10233879259444,0.661695924845707,0.435477208966341,1.37596574254306,-0.293803152734021,0.279798031841214,-0.145361714815161,-0.252773122530705,0.0357642251788156,529,"1"
900,-1.23927587339306,0.941957071792168,1.00860002471825,-0.624972582244099,-0.150139651528458,-0.29663095145557,0.0635372726981469,0.507259785405415,0.0383859519634197,-0.535347540835969,0.310630761662062,1.05612555230943,0.0273625773773475,0.033111984658144,-1.66049284705176,0.0907328068015614,-0.310600251969024,0.0891575613187395,0.27058931312582,-0.138201246853822,0.0654375070624148,0.258002781011196,-0.283957773289337,0.0906155780891267,-0.10660674783178,0.478273233290994,-0.0355381826806687,0.0563055461067587,1,"0"
1345,-0.804224924632551,1.31754299909587,1.32877550030666,-0.0683332537247262,-0.349949759825807,-0.730424748941474,0.291731393080672,0.451617410270375,-0.954142882986692,-0.387197778044217,1.46753400000801,1.28289754696612,0.752660348647362,0.511234451936409,0.00763664151002921,0.419980459067713,-0.44559124416136,0.0176225799128669,0.216972362083365,0.0367963995195478,-0.112942648055213,-0.391518123830654,0.0311629011153504,0.537121109665335,-0.201794681403026,0.0410168714181163,0.142405256554225,0.0514281756166806,1.04,"0"
1855,1.35518807707354,0.383239249260772,-0.261431892774158,0.355805872072785,0.392740920179836,-0.249926976506887,0.119705088586956,-0.166610319704387,-0.0112308210744781,-0.307801300510691,-1.16101988763707,0.263470081197761,1.39347808057868,-0.55499905853545,1.09515214490198,0.843591689772161,-0.566935157984826,0.0444650925586414,0.322975102414597,0.0241006154577719,-0.368933749027861,-1.01231577224518,-0.0549563085685638,-1.03174620162327,0.434076567035497,0.178122682729534,-0.0189151084878958,0.0186394160871257,1.98,"0"
2438,-0.449544559626944,0.736345349891904,0.933087194612685,-2.23339101354656,0.442668953430406,-1.2241459650761,1.29868319325562,-0.573665629949077,1.32521301320466,-0.605746577364404,-0.809785910129718,-0.444751220242329,-0.953119384387247,-0.0701467850986424,1.05194026407338,-0.502985885844652,-0.818193013434016,0.259264035333404,0.0652219673936612,0.196899834491588,-0.0621619997917994,0.402016610752716,-0.375729727015921,-0.134785765534991,0.137514268368605,-0.829816778512352,0.174356871807925,-0.183410676374459,1,"0"
2949,-0.887227117156337,0.501772184252037,1.06765911625667,2.46993558742946,0.94206026208927,0.0601584551186715,0.967224851977594,0.0971782415601561,-1.99541725016308,0.632936088118245,1.23784840076387,0.153402131301644,-0.365042122468456,0.813636228878445,0.114629983698694,-0.232772243087405,-0.0661766745139088,-0.0568914074817004,0.144503412221007,0.380672287552967,0.290857684449984,0.449769753281253,0.184243913291997,0.00157568912602806,-0.130197445040341,0.149320736506872,0.0580180394195639,0.142369022217982,124.14,"0"
3697,1.28886654343703,-0.0665093210218442,0.163953753006465,-0.338079562245979,0.173629417354234,0.586537244412091,-0.512764970102737,0.130683961588785,1.5274255571485,-0.454692272153311,1.40582995780309,-2.01952488748905,1.78683060848912,1.73209971901997,0.177604805658486,0.682665273002534,-0.0908939369049816,0.358771927050797,0.268127363078814,-0.0859628726668661,-0.293621936417997,-0.593212689408683,-0.0443488124883395,-1.35603987553854,0.167372478979686,0.962958969456433,-0.0879357398763277,-0.0240917445058294,5.77,"0"
3991,-0.389820640096671,-2.48950854919734,0.705665514307325,2.78437514454997,-1.43738957059251,1.31625864475369,0.0223383782215096,0.191382402019866,1.55829787481908,-0.332317280346423,1.57772976365586,-1.50604402115347,1.3535213173772,1.09042847634304,-2.47605358624475,0.0704487158333046,0.913884396160463,-0.0271236727829782,-0.782698486347715,1.32225957853915,0.368734193592221,-0.0692328824905443,-0.722051681347957,0.0850593250097487,0.00428263106848099,1.03921227818327,-0.180709436332689,0.123621649113939,756.74,"0"
4462,-2.30334956758553,1.759247460267,-0.359744743330052,2.33024305053917,-0.821628328375422,-0.0757875706194599,0.562319782266954,-0.399146578487216,-0.238253367661746,-1.52541162656194,2.03291215755072,-6.56012429505962,0.0229373234890961,-1.47010153611197,-0.698826068579047,-2.28219382856251,-4.78183085597533,-2.61566494476124,-1.33444106667307,-0.430021867171611,-0.294166317554753,-0.932391057274991,0.172726295799422,-0.0873295379700724,-0.156114264651172,-0.542627889040196,0.0395659889264757,-0.153028796529788,239.93,"1"
4974,1.16198934394432,-0.0132046152216536,1.12192248333617,1.08258496236996,-0.809692497992427,-0.339302485446481,-0.47911941473868,-0.13001330410619,1.97875986065533,-0.614077907186541,0.321958873517983,-1.67195530533042,2.48534009196932,0.947638420470933,-0.751031527284167,-0.0787314534145026,0.572081433798792,-0.00105800892102842,-0.279175756590995,-0.0525563042993958,-0.0675705368692331,0.273282851917956,-0.120824400028206,0.42948803147667,0.488582371766898,0.466006693557677,-0.0207963233734198,0.0181891956536491,29.99,"0"
6182,-1.48148493723578,1.64819138769213,0.362125275770761,0.0737664568983982,-0.343862458118805,-0.138544254138013,-0.445085561097509,1.09279895496591,0.880826378733782,-0.726386290512461,1.75577312568528,-2.65783733829597,-0.17228555682901,2.1398138468542,-0.0969301026766492,0.663066715798449,1.08531038978943,0.587337645217474,-0.263578817988777,-0.170955821130108,-0.307633670402292,-0.927267180254445,0.100968225573199,-0.479200094659106,-0.227997817419971,0.0679746065038029,-0.0596192090035906,-0.000335489557349286,8.99,"0"
6986,-4.39797444171999,1.35836702839758,-2.5928442182573,2.67978696694832,-1.12813094208956,-1.70653638774951,-3.49619729302467,-0.248777743025673,-0.24776789948008,-4.80163740602813,4.89584422347523,-10.9128193194019,0.184371685834387,-6.77109672468083,-0.00732618257771211,-7.35808322132346,-12.5984185405511,-5.13154862842983,0.308333945758691,-0.17160787864796,0.573574068424352,0.176967718048195,-0.436206883597401,-0.0535018648884285,0.252405261951833,-0.657487754764504,-0.827135714578603,0.849573379985768,59,"1"
7519,1.23423504613468,3.0197404207034,-4.30459688479665,4.73279513041887,3.62420083055386,-1.35774566315358,1.71344498787235,-0.496358487073991,-1.28285782036322,-2.44746925511151,2.10134386504854,-4.6096283906446,1.46437762476188,-6.07933719308005,-0.339237372732577,2.58185095378146,6.73938438478335,3.04249317830411,-2.72185312222835,0.00906083639534526,-0.37906830709218,-0.704181032215427,-0.656804756348389,-1.63265295692929,1.48890144838237,0.566797273468934,-0.0100162234965625,0.146792734916988,1,"1"
7526,0.00843036489558254,4.13783683497998,-6.24069657194744,6.6757321631344,0.768307024571449,-3.35305954788994,-1.63173467271809,0.15461244822474,-2.79589246446281,-6.18789062970647,5.66439470857116,-9.85448482287037,-0.306166658250084,-10.6911962118171,-0.638498192673322,-2.04197379107768,-1.12905587703585,0.116452521226364,-1.93466573889727,0.488378221134715,0.36451420978479,-0.608057133838703,-0.539527941820093,0.128939982991813,1.48848121006868,0.50796267782385,0.735821636119662,0.513573740679437,1,"1"
7535,0.0267792264491516,4.13246389713003,-6.56059996809658,6.34855667313983,1.32966566904142,-2.51347884762413,-1.68910220031328,0.303252800547589,-3.13940905736457,-6.04546779778801,6.75462544809695,-8.94817857893317,0.702724998099873,-10.7338541032306,-1.37951985681718,-1.63896011485587,-1.74635013628103,0.776744097926754,-1.32735663549015,0.587743219006407,0.370508651493253,-0.57675247317433,-0.669605371766238,-0.759907529538618,1.60505555017462,0.540675396428899,0.737040381683977,0.496699108168337,1,"1"
7543,0.329594333318222,3.71288929524103,-5.77593510831666,6.07826550560828,1.66735901311948,-2.42016841351562,-0.812891249491333,0.133080117970748,-2.21431131204961,-5.13445447110633,4.56072010550223,-8.87374836164535,-0.797483599628474,-9.17716637009146,-0.25702477514424,-0.871688490451564,1.31301362907797,0.773913872552923,-2.37059945059811,0.269772775978284,0.156617169389793,-0.652450440932299,-0.551572219392364,-0.716521635357197,1.41571661508922,0.555264739787582,0.530507388890912,0.404474054528712,1,"1"
7551,0.316459000444982,3.80907594667829,-5.61515901119457,6.04744510216478,1.55402595692572,-2.6513531120137,-0.746579273100222,0.0555863112529252,-2.6786785422399,-4.95949291161496,6.43905335158373,-7.52011739288703,0.38635166741077,-9.25230724747513,-1.36518841502051,-0.502362190618164,0.784426598154274,1.49430460743838,-1.80801215867357,0.388307428238927,0.208828369001674,-0.511746619200722,-0.583813220813723,-0.219845029091423,1.47475258440688,0.491191925656006,0.518868284577287,0.40252806767232,1,"1"
7577,-0.318075237405736,1.06228253987791,1.75950558989358,1.00393249887916,0.426871353219031,0.449983041119295,0.604183635281946,-0.124241980210211,0.680586218383926,0.0105845797401549,1.60694903269617,-2.10774255537959,2.18815359992767,1.4544479980408,0.0216985045792075,0.176756016468476,-0.130002159190567,1.16648215234281,1.01887969960491,0.351173446757277,-0.199045866116666,-0.0656338943019728,-0.163249132883267,-0.574275118320496,-0.22951059819646,-0.414992205891666,0.214577302750082,-0.0313053682025788,36,"0"
7610,0.725645739819857,2.30089443776603,-5.32997618300917,4.007682804682,-1.73041059025206,-1.73219256822244,-3.96859261813707,1.06372815344105,-0.486096552344833,-4.62498495406596,5.5887239146762,-7.14824263637845,1.68045074096412,-6.21025774661028,0.495282117814298,-3.5995402092184,-4.83032424210571,-0.649090120211694,2.2501232487881,0.504646226103286,0.589669127323198,0.109541319229913,0.601045276521079,-0.364700278220039,-1.84307769215194,0.351909298434892,0.594549978086464,0.0993722360416487,1,"1"
7672,0.702709900098753,2.42643280600508,-5.23451329584052,4.41666124290876,-2.17080621591773,-2.66755356121463,-3.87808845483572,0.911337122229195,-0.166199039175942,-5.00924850212751,4.67572941865677,-8.16718805173089,0.638559282180499,-6.76333439062322,1.29686025605627,-3.81175840977789,-3.75412806618729,-1.04917740227906,1.55419726345897,0.422743129198702,0.551179689117248,-0.00980235731325313,0.721698230069415,0.473245751402033,-1.9593037711687,0.31947554010746,0.600484916486359,0.129305225096566,1,"1"
